,Date,User,Tweet
1603,2020-09-24 18:46:16+00:00,jhalcrojohnston,"The @scotgov’s planning ahead of - and response to - the #covid19 cases in our universities is completely inadequate. And confused, rushed out communications isn’t helping. It’s a complete bourach and one SNP ministers were warned about."
1604,2020-09-24 18:46:14+00:00,VABVOX,"In their March 19 convo, Woodward told Trump students of his were #COVID19 #longhaulers. He said one young woman was ""in agony"" from headaches, etc. No one is talking about the 2.8M people with disabling effects of the virus. A real president would have a task force on THAT, too."
1605,2020-09-24 18:46:03+00:00,petertimmins3,"#Covid19 and #Brexit are a perfect economic storm. No other economy will suffer from both. The UK is heading for a double whammy it could avoid.

A responsible government would reverse #Brexit and take the question back to the people once #Covid is defeated."
1606,2020-09-24 18:43:34+00:00,bkives,"Roussin says people are gathering in large groups indoors and should not any more.

Asked why not just drop the indoor group size with the pandemic response system, he says he simply hasn't decided to do that yet.

#covid19"
1607,2020-09-24 18:39:03+00:00,PTI_News,"#COVID19 toll in UP's Muzaffarnagar district rises to 66 with another death; 90 more people test positive, active cases 1,126: Official"
1608,2020-09-24 18:37:00+00:00,IrexitFreedom,".@hermannkelly said it was disgraceful that Professor Dolores Cahill has not been given a chance to debate issues related to #Covid19 in the national media. She is one of the most highly qualified people  in the country.@corkslifefm
#Irishfreedom #COVID19"
1609,2020-09-24 18:36:48+00:00,nbstv,"The Uganda National Examination Board is to relax on its exams for final year students to cater for lapses in the learning process caused by #COVID19. 

#NBSLiveAt9 #NBSPoliticom #NBSUpdates #UgVotes2021"
1610,2020-09-24 18:33:23+00:00,bkives,"Winnipeg test-positivity rate is ""slightly over three"" per cent, Roussin says. Doesn't usually report it because it's less accurate than the province-wide test-positivity rate. #covid19"
1611,2020-09-24 18:31:51+00:00,greggwatson90,"It's still hard to believe that because of a ""wet market"" in Wuhan (China) which sold both dead and live animals has cost the lives of nearly 1 million people worldwide! Action needs done, Them kind of disgusting markets needs stopped!! #Coronavirus"
1612,2020-09-24 18:31:45+00:00,DuggerDigs,"COVID patients on ventilators fall to 105 in Ohio, lowest since I began tracking in the spring. Positivity rate down to 2.6, lowest of pandemic. State tested more than 40,000 yesterday. #ohio #covid #coronavirus #COVID19 #FactsNotFear"
1613,2020-09-24 18:31:33+00:00,cpbbsrctc,"During enforcement of #COVID19 guidelines, today we've prosecuted against 5114 violations and sealed 03 shops. We are expecting better observance of the norms of #SocialDistancing  with assistance of Bazar Committees. @SarangiSudhansu  @dcpbbsr @dcp_cuttack @DCP_TRAFFIC"
1614,2020-09-24 18:31:19+00:00,FltLtAnoopVerma,"Generally I am not going out now a days because of #coronavirus

But tomorrow I will surely go

#भारत_बंद_नहीं_होगा 💪"
1615,2020-09-24 18:28:49+00:00,Justice4Norris,"The school where my brother teaches, after just 3.5wks of classes, has had 6 students test positive for #COVID The entire senior class is now home having to quarantine for two weeks. This is a school where everyone is wearing #Masks, using #SocialDistancing &amp; sanitizing hourly 🙄"
1616,2020-09-24 18:21:34+00:00,wendydavis,"Over 15,000 Texans and 200,000 Americans have lost their lives to #COVID19. My heart breaks for the loved ones left behind. I will continue working as hard as I can to be a part of the solution our families deserve. Let’s keep masking up, Texas, &amp; do our part to get through this."
1617,2020-09-24 18:16:56+00:00,bkives,"Roussin on whether a mask mandate or Orange upgrade is coming for Winnipeg next week: Nothing is off the table.

No change. #covid19"
1618,2020-09-24 18:13:30+00:00,bkives,"Recent weeks in Winnipeg: Half the cases involve someone who went to a restaurant, bar or pub. Didn't necessarily get it there, but it's significant.

#covid19"
1619,2020-09-24 18:11:26+00:00,RestoreHope_20,"A difference between #Covid and #Brexit is that the former was hard to avoid but the latter was totally self-inflicted. A similarity between these two is that both have been greatly mishandled by the #Tories.
#CovidUK #BrexitShambles #FridayThoughts"
1620,2020-09-24 18:10:38+00:00,bkives,"Hot-take analysis: By highlighting some individual cases of mass-contact spread, Roussin is doing what his counterparts in Quebec and elsewhere have done.

#covid19"
1621,2020-09-24 18:09:37+00:00,SAPHNAsharonOBE,Was exploring positives of #COVID19 earlier. Just now something rather special happening again in our house;father &amp; son cutting one another’s hair has become a thing &amp; it’s much more than a haircut...💓#family @WeSchoolNurses
1622,2020-09-24 18:07:55+00:00,Dr2NisreenAlwan,"To SAGE &amp; @IndependentSage, I ask u to support #CountLongCovid. I’ll keep saying we must measure morbidity from #COVID19. We must have proper case definitions for recovery &amp; for #LongCovid. Clinicians must get guidance on management &amp; the public must know the size of the problem."
1623,2020-09-24 18:04:59+00:00,2ears2wheels,"So 6600 approx new cases and 40 new (28 day cutoff) deaths, but of course, those deaths caught it when cases were lower around 2-3 weeks ago. Worrying. #coronavirus"
1624,2020-09-24 17:57:47+00:00,jonathanhealy,"Message to the nation - stop the sh*t or else we all pay the price. 

Everyone needs to follow those setting a good example. 

Reduce your contacts, respect the rules. 

#COVID19"
1625,2020-09-24 17:54:48+00:00,gsoh31,"The more you attack students, the more you stigmatise them, the more you shut down their stuff... The faster #coronavirus will circulate. Can't the authorities see that?"
1626,2020-09-24 17:54:24+00:00,DPH_MAshton,A reminder that if you live in Merseyside or Halton the rules have changed and you can’t go into other houses or gardens to meet people. And you should minimise your contact with people outside of your household and social bubble elsewhere. #covid19 #covidsafe @lpoolcouncil
1627,2020-09-24 17:53:34+00:00,Dr2NisreenAlwan,"#LongCovid needs proper organ-specific investigations (heart, lung etc) before jumping into rehabilitation &amp; mental health modes. We know that #COVID19 can cause organ damage. The system has to find the resources to investigate &amp; not dismiss or label prematurely. #CountLongCovid"
1628,2020-09-24 17:52:27+00:00,JILLSLASTWORD,"The Ford government's continued attempts at gaslighting Ontarians for their fears about #COVID19, will go down as one of the worst chapters of their dreadful legacy. #onpoli"
1629,2020-09-24 17:48:31+00:00,danhomick,"Six unmasked, no social distancing, rallies in one week with another planned for Florida today. I wish this President “worked” this hard fighting #COVID19 instead of for re-election. But “it is what it is” overworking playing golf and with our lives. #VoteBlueToEndThisNightmare🤐"
1630,2020-09-24 17:47:54+00:00,jillpromoli,"*phew!*

72 hours later we have a negative #COVID19 test in this house, and a great dance party was had. Thank you all for the well wishes while we waited. There are too many families going through this right now and we need a better focus on prevention.

#onpoli #onted"
1631,2020-09-24 17:46:38+00:00,sdbaral,"Honest Question

When do we ask ourselves the tough questions as to why this virus thrives in so many societies?

Do folks believe the social inequities potentiating #COVID19 transmission are new?

Pro tip: they are old having festered for centuries.

So what do we do about it?"
1632,2020-09-24 17:46:33+00:00,the_hindu,"Just in  |  Tihar DG Sandeep Goyal has been tested positive for #COVID19 infection on Thursday.
- @saurabh3vedi"
1633,2020-09-24 17:45:04+00:00,sjeeva26,"Today Two of my close friends called me and cried.. their relatives are died for #COVID19 😰

First I was shocked and I tried to convince them .. Situations completely changed.. #StaySafe"
1634,2020-09-24 17:44:20+00:00,BarryWhyte85,The Restaurant Association of Ireland says Donegal moving to Level 3 will see another 5000 employees face the prospect of unemployment with hundreds of businesses in the Northwest on the edge of collapse. They say 6 hrs notice is not good enough #Donegal #covid19 #level3
1635,2020-09-24 17:43:37+00:00,theirishbalance,"Reminder - If you are a close contact of a confirmed case of #COVID19 you have to restrict your movements for 14 days, even if your test comes back negative.

Why? Because it can take up to 14 days for the virus to show up in your system after you have been exposed to it."
1636,2020-09-24 17:40:28+00:00,ForScotlandSake,"University students are not impressed with Nicola Sturgeon. She's essentially imprisoned them.
#Covid"
1637,2020-09-24 17:32:11+00:00,greenhousemd,"The many faces of pediatric #Anxiety during #COVID19:
Panic Attacks
Headache
Abdominal pain
Sleep problems
Urinary Frequency
School Refusal (if school is open)
Breathing problems
Eating disorders
OCD behaviors

Have I missed anything? #tweetiatrician #thekidsarenotok"
1638,2020-09-24 17:30:44+00:00,w_karve,"#Fitness #FitIndiaMovement
As a Senior Citizen in my mid-60's - I used to keep fit by long brisk walks in morning and evening - and a bit of Gym/Swimming.
I can start my fitness routine only when #COVID19 #Pandemic subsides in #Pune
In-house exercise is inadequate to remain fit."
1639,2020-09-24 17:29:20+00:00,newschambers,"⚠️ Breaking

Taoiseach announces Co Donegal to move to Level 3 for the next three weeks (until October 16).

#COVID19"
1640,2020-09-24 17:27:57+00:00,veeslerlab,"Incredibly grateful for the fantastic postdocs who have helped build our lab (@joostsnijder &amp; @axiong_x who are both running their own labs now) and current postdocs (@MaxMSauer , @OliverActon3 &amp; @Dr_MattMcCallum) for their terrific work before and during the #COVID19 pandemic."
1641,2020-09-24 17:23:42+00:00,gsoh31,"You can now see why people who actually know things were so angry with the #coronavirus grifters on here, with their talk of false positives and casedemics and stuff."
1642,2020-09-24 17:19:32+00:00,maheenghani_,Corona Virus cases increasing in Pakistan- please stay safe and be responsible. The number of positive cases have surged. Social distancing has to be maintained. #covid #pakistan
1643,2020-09-24 17:17:56+00:00,chrisfenwick,"We’re not “Working From Home” we’re actually “Living at Work”

#COVID19"
1644,2020-09-24 17:17:19+00:00,CouncllrNTaylor,"Today I asked @MargaretAtwood how she would respond to #ClimateAction being put on the back burner due to #COVID19. 

Her response:

“I have two front burners on my stove, don’t you?”"
1645,2020-09-24 17:15:36+00:00,Ed_swings,"At this rate,I don’t know if it’s corona virus that’s keeping Africa on lockdown or #UnbotheredErica but  I can finally agree with uncle @DeleMomodu that @EricaNlewedim is the new pandemic because she’s keeping the whole Africa on lockdown #coronavirus is an epidemic 😂#kiddrica"
1646,2020-09-24 17:15:11+00:00,DrPJLillie,"2 indicators that 2nd #Covid wave is here 

1) The regional covid WhatsApp group has started posting bed updates again

2) We’ve randomised more people into #recoverytrial in the last week than in the preceding 3 months. 

Here we go again, good luck all"
1647,2020-09-24 17:13:55+00:00,CityCynthia,"NDP leader Andrea Horwath says the Ford government's new #covid19 testing guidelines is causing chaos.
""I wouldn't blame people at all if they were completely confused.""  She says testing is now being rationed."
1648,2020-09-24 17:07:30+00:00,robertbenzie,"NDP Leader @AndreaHorwath accuses Premier Doug Ford of ""rationing testing."" She decries the ""chaos"" in the system. ""It is shocking to see how chaotic this government is. They are floundering.""
#onpoli
#COVID19"
1649,2020-09-24 17:06:11+00:00,SofiaCann1,"Anyone know what will happen to theatres, the arts and all us who work in this sector? 

I’m a tad lost and confused. Not sure what I’ve done wrong. Not sure what we have done wrong. Please don’t forget us 😔 #secondwave #covid #lockdown #WeMakeEvents #protectourjobs"
